id,store,address,city,state,zip,country,phone,latitude,longitude
269,THE VILLAGE AT NEWNAN CROSSING,382 NEWNAN CROSSING BYPASS,NEWNAN,GA,30265,US,770-253-1501,33.3871,-84.7638
1002,PEACHTREE SQUARE,"6050 PEACHTREE PARKWAY, SUITE 450",NORCROSS,GA,30092,US,770-613-0077,33.9531,-84.2319
1310,POOLER POINTE,"201 TANGER OUTLETS BLVD., SUITE 100",POOLER,GA,31322,US,912-330-2654,32.135793,-81.248961
1106,MARKET WALK,"318 MALL BLVD, SUITE #200",SAVANNAH,GA,31406,US,912-480-9037,32.00625,-81.111547
1247,TUCKER MERIDIAN,"4310 LAVISTA ROAD, SUITE A100",TUCKER,GA,30084,US,770-217-6311,33.850026,-84.243852
1231,BURLINGTON COMMONS,"3200 AGENCY ST, #150",BURLINGTON,IA,52601,US,319-237-3447,40.813126,-91.159621
273,MARKET PLACE,4601 1ST AVENUE SE,CEDAR RAPIDS,IA,52402,US,319-743-3066,42.0235,-91.6218
1190,METRO CROSSING,3816 METRO DRIVE,COUNCIL BLUFFS,IA,51501,US,712-435-3142,41.2193,-95.8384
4615,DAVENPORT COMMONS,"5511 ELMORE AVENUE, SUITE A",DAVENPORT,IA,52807,US,563-355-7042,41.578958,-90.52434
695,KENNEDY MALL,555 JOHN F. KENNEDY ROAD,DUBUQUE,IA,52002,US,563-557-6130,42.4939,-90.7225
688,CROSSROADS COMMONS,1411 FLAMMANG DRIVE,WATERLOO,IA,50702,US,319-287-5722,42.461,-92.3289
1101,JORDAN CREEK,"320 SOUTH JORDAN CREEK PARKWAY, SUITE 100",WEST DES MOINES,IA,50266,US,515-225-6230,41.564515,-93.807325
1202,WESTPARK TOWNE PLAZA,131 N MILWAUKEE STREET,BOISE,ID,83704,US,208-999-3475,43.606207,-116.283346
685,CENTRE POINT MARKETPLACE,3415 N EAGLE ROAD,MERIDIAN,ID,83646,US,208-884-2026,43.6361,-116.358
1167,TREASURE VALLEY CROSSING,16905 N MARKETPLACE BLVD,NAMPA,ID,83687,US,208-546-3433,43.6146,-116.598
636,POCATELLO SQUARE,1844 HURLEY DRIVE,POCATELLO,ID,83202,US,208-238-6002,42.9083,-112.459
1165,CANYON PARK WEST,1939 FILLMORE STREET,TWIN FALLS,ID,83301,US,208-944-3105,42.597078,-114.458756
476,ALGONQUIN,1816 RANDALL ROAD,ALGONQUIN,IL,60102,US,847-960-7700,42.1515,-88.3399
266,TOWN &AMP; COUNTRY SHOPPING CENTER,401 E. PALATINE ROAD,ARLINGTON HEIGHTS,IL,60004,US,847-577-1283,42.1078,-87.9769
267,BLOOMINGDALE COURT,328 WEST ARMY TRAIL ROAD,BLOOMINGDALE,IL,60108,US,630-351-0823,41.9367,-88.1053
1283,EMPIRE CROSSING,1608 EAST EMPIRE STREET,BLOOMINGTON,IL,61701,US,309-807-1908,40.48773,-88.95333
750,BRADLEY COMMONS,2054 N. STATE ROUTE 50,BOURBONNAIS,IL,60914,US,815-802-0565,41.1876,-87.8478
369,UNIVERSITY PLACE,1250 EAST MAIN STREET,CARBONDALE,IL,62901,US,618-549-7581,37.734,-89.1925
4601,MARKET PLACE SHOPPING CENTER,"2000 N NEIL STREET, SUITE 2000A",CHAMPAIGN,IL,61820,US,217-402-8366,40.13992,-88.24499
1149,LINCOLN PARK,1538 N. CLYBOURN AVENUE,CHICAGO,IL,60610,US,312-489-2136,41.909246,-87.647825
1133,THE MAXWELL,1100 S. CANAL STREET,CHICAGO,IL,60607,US,312-448-2184,41.867925,-87.631115
311,TOWN CENTER PROMENADE,21830 WEST LONG GROVE ROAD,DEER PARK,IL,60010,US,847-550-1527,42.1637,-88.0593
1334,FAIRVIEW CITY CENTRE,6575 NORTH ILLINOIS STREET,FAIRVIEW HEIGHTS,IL,62208,US,618-213-3134,38.594769,-89.98731
442,GENEVA COMMONS,618 COMMONS DRIVE,GENEVA,IL,60134,US,630-943-4100,41.8953,-88.3437
456,THE GLEN,1900 TOWER DRIVE,GLENVIEW,IL,60026,US,847-730-7400,42.0892,-87.8251
1239,JOLIET COMMONS,2601A PLAINFIELD ROAD,JOLIET,IL,60435,US,815-230-1075,41.5781,-88.1553
415,FOUNTAIN SQUARE,810 E BUTTERFIELD ROAD,LOMBARD,IL,60148,US,630-317-0200,41.8421,-87.9966
293,MCHENRY SQUARE,3436 SHOPPERS DRIVE,MCHENRY,IL,60051,US,815-578-8880,42.3675,-88.2652
1201,SOUTHPARK MALL,"4500 16TH ST, SUITE XD1",MOLINE,IL,61265,US,309-517-2572,41.468003,-90.502252
643,SPRINGBROOK PRAIRIE PAVILLION,2763 W 75TH STREET,NAPERVILLE,IL,60540,US,630-548-1476,41.749,-88.202
437,VILLAGE CROSSING,5601 TOUHY AVENUE,NILES,IL,60714,US,847-779-8800,42.009,-87.7681
1311,VILLAGE SQUARE OF NORTHBROOK,275 SKOKIE BOULEVARD,NORTHBROOK,IL,60062,US,224-330-1251,42.147807,-87.79668
454,ORLAND PARK PLACE,"ONE ORLAND PARK PLACE, SUITE 1",ORLAND PARK,IL,60462,US,708-675-3100,41.6137,-87.8514
312,PRAIRIE MARKET,2470 US HWY 34,OSWEGO,IL,60543,US,630-554-9061,41.7016,-88.3063
443,THE SHOPPES AT GRAND PRARIE,5205 WEST WAR MEMORIAL DRIVE,PEORIA,IL,61615,US,309-683-2400,40.7808,-89.673
1284,PRAIRIE TRAILS,6006 BROADWAY STREET,QUINCY,IL,62301,US,217-228-7780,39.932405,-91.322458
50,ROCKFORD SHOPPING CENTER,6380 E. STATE STREET,ROCKFORD,IL,61108,US,815-397-7115,42.2704,-88.9924
412,STREETS OF WOODFIELD,"601 N MARTINGALE, SUITE 195",SCHAUMBURG,IL,60173,US,847-995-0200,42.0416,-88.0344
179,WHITE OAKS MALL,2501 W. WABASH AVENUE,SPRINGFIELD,IL,62704,US,217-726-6451,39.766,-89.7031
313,TINLEY PARK TOWN CENTER,7370 WEST 191ST,TINLEY PARK,IL,60487,US,815-806-4952,41.5478,-87.7983
681,FASHION SQUARE,700 N. MILWAUKEE AVENUE  UNIT #121,VERNON HILLS,IL,60061,US,847-573-8240,42.2377,-87.9472
751,KENDALE MARKETPLACE,825 ERICA LANE,YORKVILLE,IL,60560,US,630-553-5365,41.6646,-88.461
180,AVON COMMONS,10375 EAST US HIGHWAY 36,AVON,IN,46123,US,317-271-7850,39.7605,-86.339
226,COLLEGE MALL,2850 E. 3RD STREET,BLOOMINGTON,IN,47401,US,812-335-1377,39.1604,-86.4959
183,CLAY TERRACE,14350 CLAY TERRACE BLVD.,CARMEL,IN,46032,US,317-818-3467,39.9963,-86.1312
280,RIVER FALLS MALL,951 E LEWIS &amp; CLARK PARKWAY,CLARKSVILLE,IN,47129,US,812-288-2194,38.3187,-85.7602
1360,EAST LLOYD COMMONS,6200 EAST LLOYD EXPRESSWAY,EVANSVILLE,IN,47715,US,(812) 777-3200,37.97884239,-87.47621568
111,APPLE GLEN CROSSING,1520 APPLE GLEN BLVD.,FORT WAYNE,IN,46804,US,260-434-0181,41.0713,-85.2034
228,FORT WAYNE,256-309 COLISEUM BLVD.,FORT WAYNE,IN,46805,US,260-470-4224,41.1198,-85.138
181,GREENWOOD MALL,1251 US 31 NORTH,GREENWOOD,IN,46142,US,317-882-1079,39.6316,-86.119
781,HIGHLAND GROVE,10251 INDIANAPOLIS BLVD,HIGHLAND,IN,46322,US,219-924-2237,41.5276,-87.4684
416,CASTLETON SQUARE MALL,6020 E 82ND STREET,INDIANAPOLIS,IN,46250,US,317-576-0300,39.9096,-86.0632
475,TRADER&#39;S POINT,6030 WEST 86TH STREET,INDIANAPOLIS,IN,46278,US,317-956-1400,39.9126,-86.2674
225,TIPPECANOE MALL,2415 SAGAMORE PARKWAY SOUTH,LAFAYETTE,IN,47905,US,765-449-0914,40.3928,-86.85
256,WESTFIELD SHOPPINGTOWN SOUTHLAKE,2225 SOUTHLAKE MALL,MERRILLVILLE,IN,46410,US,219-791-0610,41.4676,-87.3092
37,PRINCESS CITY PLAZA,4520 GRAPE ROAD,MISHAWAKA,IN,46545,US,574-243-4789,41.7009,-86.184
1162,CENTER SHOPPES,620 E MCGALLIARD ROAD,MUNCIE,IN,47303,US,765-212-3677,40.22063,-85.38076139
731,HAMILTON TOWN CENTER,13157 NORELL LANE,NOBLESVILLE,IN,46060,US,317-776-1687,39.9901,-85.9316
279,THE SHOPS AT PERRY CROSSING,338 CITY CENTER CIRCLE,PLAINFIELD,IN,46168,US,317-839-4803,39.7125,-86.3575
1180,RICHMOND VILLAGE,3718 NATIONAL ROAD EAST,RICHMOND,IN,47374,US,765-373-9607,39.8331,-84.8497
1205,PORTER&#39;S VALE,100 PORTER&#39;S VALE BOULEVARD,VALPARAISO,IN,46383,US,219-707-8237,41.469868,-87.014989
184,WASHINGTON SQUARE,10202 E WASHINGTON STREET,WASHINGTON,IN,46229,US,317-890-8802,39.7784,-85.9847
1146,SCHULMAN CROSSING,1540 LAREU STREET,GARDEN CITY,KS,67846,US,620-805-3442,37.978809372345,-100.83428059965
1163,LAWRENCE,"2727 IOWA ST, SUITE C",LAWRENCE,KS,66046,US,785-312-3317,38.9336493964262,-95.2624255897522
408,TOWN CENTER PLAZA,11801 NALL AVENUE,LEAWOOD,KS,66211,US,913-661-0200,38.9145,-94.6484
613,MANHATTAN MARKETPLACE,401 3RD PLACE,MANHATTAN,KS,66502,US,785-539-7800,39.1851,-96.5605
119,MERRIAM TOWNE CENTER,5600 ANTIOCH ROAD,MERRIAM,KS,66202,US,913-432-3945,39.0277,-94.6891
117,NORTHRIDGE PLAZA,15280 W. 119TH STREET,OLATHE,KS,66062,US,913-254-9196,38.915,-94.7621
1103,MIDSTATE PLAZA,2450 9TH STREET,SALINA,KS,67401,US,785-827-3540,38.797507,-97.615742
132,HOME DEPOT EXTENSION,5900 SW HUNTOON STREET,TOPEKA,KS,66604,US,785-271-5398,39.0459,-95.759
135,TALL GRASS CENTER,2057 N. ROCK ROAD,WICHITA,KS,67206,US,316-682-6811,37.7211,-97.2468
133,TOWNE WEST CENTER,4600 W. KELLOGG DRIVE,WICHITA,KS,67209,US,316-942-0910,37.678,-97.4014
1114,MELODY MOUNTAIN,469 RIVER HILL DRIVE,ASHLAND,KY,41101,US,606-327-5561,38.484006,-82.657603
1115,GARY FARMS,2300 GARY FARMS BLVD,BOWLING GREEN,KY,42104,US,270-796-9115,36.956328,-86.430416
70,TURFWAY CROSSING,"1336 HANSEL AVENUE, SUITE 200",FLORENCE,KY,41042,US,859-283-2702,39.018565,-84.637604
1140,PARKSIDE,"7800 JOHN DAVIS DRIVE , SUITE #100",FRANKFORT,KY,40601,US,502-871-3624,38.175840976598,-84.820956526865
26,HAMBURG PAVILION,1968 PAVILLION WAY,LEXINGTON,KY,40509,US,859-264-8800,38.0241,-84.4157
187,FAYETTE MALL,3645 NICHOLASVILLE ROAD,LEXINGTON,KY,40503,US,859-273-1642,37.987,-84.5302
19,STONEYBROOK SHOPPING CENTER,3500 S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,US,502-499-9029,38.1981,-85.6048
425,OXMOOR CENTER,7900 SHELBYVILLE ROAD,LOUISVILLE,KY,40222,US,502-420-6400,38.2481,-85.61
17,SPRINGHURST TOWN CENTER,3555 SPRINGHURST BLVD,LOUISVILLE,KY,40241,US,502-429-0776,38.298,-85.5588
1132,NEWPORT PAVILLION,175 PAVILLION PARKWAY,NEWPORT,KY,41071,US,859-261-1348,39.0863516391089,-84.4750098506097
696,KENTUCKY OAKS MALL,"5101 HINKLEVILLE ROAD, UNIT #600",PADUCAH,KY,42001,US,270-442-0100,37.08,-88.6891
1181,RICHMOND CENTRE,2145 LANTERN RIDGE DRIVE,RICHMOND,KY,40475,US,859-353-3009,37.7385,-84.3262
399,MALL OF LOUISIANA,9330 MALL OF LOUISIANA BLVD. SUITE 200,BATON ROUGE,LA,70809,US,225-766-9100,30.3867,-91.0817
1087,OAKWOOD CENTER,197 WESTBANK EXPRESSWAY,GRETNA,LA,70053,US,504-361-3869,29.922302,-90.040326
4603,AMBASSADOR TOWN CENTER,"110 OLD CAMP ROAD, SUITE A",LAFAYETTE,LA,70508,US,337-417-8371,30.154693,-92.043482
1098,PRIEN LAKE MALL,542 WEST PRIEN LAKE ROAD,LAKE CHARLES,LA,70601,US,337-478-1488,30.199544,-93.2274
610,LAKESIDE SHOPPING CENTER,3301 VETERANS MEMORIAL,METAIRIE,LA,70002,US,504-835-0091,30.0084,-90.1588
1040,PECANLAND MALL,"4700 MILLHAVEN ROAD, SUITE 1566",MONROE,LA,71203,US,318-410-1156,32.498,-92.0606
386,KINGS CROSSING,7543 YOUREE DRIVE,SHREVEPORT,LA,71105,US,318-797-9110,32.4366,-93.7121
1044,FREMAUX TOWN CENTER,250 TOWN CENTER PARKWAY,SLIDELL,LA,70458,US,985-718-3252,30.267207,-89.75795
236,WESTGATE MALL,435 WESTGATE DRIVE,BROCKTON,MA,02301,US,508-559-9290,42.0947,-71.0556
435,LIBERTY TREE,96 COMMONWEALTH AVENUE,DANVERS,MA,01923,US,978-646-6400,42.5512,-70.9448
237,DARTMOUTH COMMONS,475 STATE ROAD,DARTMOUTH,MA,02747,US,508-999-1617,41.6387,-71.0025
304,DEDHAM MALL,180 PROVIDENCE HIGHWAY,DEDHAM,MA,02026,US,781-329-2862,42.254,-71.1695
176,HAMPSHIRE MALL,367 RUSSELL STREET,HADLEY,MA,01035,US,413-584-6934,42.3565,-72.5487
1027,HANOVER MALL,1803 WASHINGTON STREET,HANOVER,MA,02339,US,781-826-9282,42.1434,-70.8409
186,ORCHARD HILL PARK,56 ORCHARD HILL PARK DRIVE,LEOMINSTER,MA,01453,US,978-537-4081,42.5254,-71.7147
1308,MEADOW GLENN MALL,3850 MYSTIC VALLEY PARKWAY,MEDFORD,MA,02155,US,781-498-0006,42.40750613,-71.09145964
162,THE SHOPPES AT BLACKSTONE VALLEY,"70 WORCHESTER PROVIDENCE TURNPIKE, SUITE 200",MILLBURY,MA,01527,US,508-865-7250,42.1954,-71.7781
255,SHERWOOD PLAZA,1336 WORCESTER STREET,NATICK,MA,01760,US,508-653-0908,42.2987,-71.3919
160,ATTLEBORO MARKETPLACE,1360 SOUTH WASHINGTON STREET,NORTH ATTLEBORO,MA,02760,US,508-699-8475,41.9381,-71.3453
1030,NORTHBOROUGH CROSSING,5102 SHOPS WAY,NORTHBOROUGH,MA,01532,US,508-393-1638,42.2885,-71.6711
224,PITTSFIELD,635 MERRILL ROAD,PITTSFIELD,MA,01201,US,413-395-0870,42.465,-73.2067
175,THE PLAZA AT COLONY PLACE,205 COLONY PLACE,PLYMOUTH,MA,02360,US,508-746-6932,41.9531,-70.7172
238,SQUARE ONE MALL,1201 BROADWAY,SAUGUS,MA,01906,US,781-233-0476,42.4613,-71.0289
166,SEEKONK,275 HIGHLAND AVE,SEEKONK,MA,02771,US,508-336-3004,41.7972,-71.3327
245,SILVER CITY GALLERIA,2 GALLERIA MALL DRIVE,TAUNTON,MA,02780,US,508-823-8132,41.8631,-71.0529
35,RIVERDALE SHOPPING CENTER,1081 RIVERDALE STREET,WEST SPRINGFIELD,MA,01089,US,413-781-6155,42.1329,-72.6226
151,LINCOLN PLAZA,541E LINCOLN STREET,WORCESTER,MA,01605,US,508-595-9808,42.2929,-71.7706
76,NOTTINGHAM SQUARE,5220 CAMPBELL BLVD.,BALTIMORE,MD,21236,US,410-933-0134,39.3718,-76.4527
79,MACPHAIL CROSSING EAST,540 WEST MACPHAIL ROAD,BEL AIR,MD,21014,US,410-638-7404,39.5238,-76.3463
77,HUNT VALLEY TOWNE PLAZA,118 SHAWAN ROAD,COCKEYSVILLE,MD,21030,US,410-584-9050,39.4988,-76.6532
78,COLUMBIA CROSSING,6221 COLUMBIA CROSSING CIRCLE,COLUMBIA,MD,21045,US,410-872-1100,39.1984,-76.8164
1096,WATERSIDE VILLAGE AT EASTON,28564 MARLBORO AVENUE,EASTON,MD,21601,US,410-200-9560,38.7842,-76.0846
1322,CHATHAM STATION SHOPPING CENTER,9220 BALTIMORE NATIONAL PIKE,ELLICOTT CITY,MD,21042,US,443-288-0071,39.2786807,-76.8310508
614,FRANCIS SCOTT KEY MALL,"5500 BUCKEYSTOWN PIKE, SUITE 900",FREDERICK,MD,21703,US,240-772-3181,39.3827,-77.4072
414,WASHINGTONIAN CENTER,2 GRAND CORNER AVENUE,GAITHERSBURG,MD,20878,US,301-947-0200,39.1178,-77.2011
772,VILLAGE AT WAUGH CHAPEL,1417 SOUTH MAIN CHAPEL WAY,GAMBRILLS,MD,21054,US,410-721-4941,39.0335,-76.6891
694,GOVERNOR PLAZA,6633 RITCHIE HIGHWAY,GLEN BURNIE,MD,21061,US,410-768-9372,39.1947,-76.6101
107,HAGERSTOWN,17780 GARLAND GROH BLVD,HAGERSTOWN,MD,21740,US,240-420-0140,39.6563,-77.7524
639,LEXINGTON VILLAGE,46260 LEXINGTON VILLAGE WAY,LEXINGTON PARK,MD,20653,US,240-725-0142,38.2839,-76.4803
318,THE CENTRE AT SALISBURY,2300 N. SALISBURY BLVD.,SALISBURY,MD,21801,US,410-219-1136,38.3976,-75.5654
143,ST. CHARLES TOWNE CENTER,11080 MALL CIRCLE ROAD,WALDORF,MD,20603,US,301-885-1762,38.6184,-76.9242
693,TOWN MALL,400 NORTH CENTER STREET,WESTMINSTER,MD,21157,US,410-848-1039,39.58,-76.983
1031,WHEATON PLAZA,"11160 VEIRS MILL ROAD, SUITE P100",WHEATON,MD,20902,US,301-933-3494,39.0349,-77.0551
244,THE MARKETPLACE AT AUGUSTA,"80 STEPHEN KING DRIVE, SUITE 2",AUGUSTA,ME,04330,US,207-622-3987,44.349,-69.7852
223,BANGOR MALL,641 STILLWATER AVENUE,BANGOR,ME,04401,US,207-990-5932,44.8302,-68.7493
165,PORTLAND,385 GORHAM ROAD,SOUTH PORTLAND,ME,04106,US,207-828-4950,43.6375,-70.3318
317,TOPSHAM FAIR MALL,131 TOPSHAM FAIR MALL ROAD,TOPSHAM,ME,04086,US,207-721-3074,43.9325,-69.9846
1013,WATERS PLACE,3120 LOHR ROAD,ANN ARBOR,MI,48108,US,734-332-6095,42.2399,-83.7623
687,BLOOMFIELD TOWN SQUARE,2105 TELEGRAPH ROAD,BLOOMFIELD,MI,48302,US,248-456-1806,42.6093,-83.2969
294,GREEN OAK VILLAGE PLACE,9550 VILLAGE PLACE BLVD,BRIGHTON,MI,48116,US,810-225-4849,42.5068,-83.7523
1023,PREMIER CENTER,45700 MICHIGAN AVENUE,CANTON,MI,48188,US,734-495-0387,42.2738,-83.4896
360,WATERSIDE MARKET PLACE,50580 WATERSIDE DRIVE,CHESTERFIELD TWP,MI,48051,US,586-949-0760,42.6701,-82.8271
306,KENTWOOD TOWNE CENTRE,5118 28TH SE,GRAND RAPIDS,MI,49512,US,616-977-2301,42.908,-85.5427
420,RIVERTOWN CROSSINGS,3660 RIVERTOWN PARKWAY,GRANDVILLE,MI,49418,US,616-249-0660,42.8803,-85.7548
1189,RILEY CENTER,3530 W. SHORE DRIVE,HOLLAND,MI,49424,US,616-820-0118,42.8323,-86.0915
90,EASTWOOD TOWNE CENTER,2801 PREYDE BLVD,LANSING,MI,48912,US,517-702-1300,42.7624,-84.5141
1147,LIVONIA COMMONS,13501 MIDDLEBELT ROAD,LIVONIA,MI,48150,US,734-293-0069,42.378074,-83.335686
1020,INDIAN HILLS PLAZA,4208 E. BLUEGRASS ROAD,MT. PLEASANT,MI,48858,US,989-772-1990,43.5729,-84.7635
240,THE LAKES MALL,5660 S HARVEY PARKWAY,MUSKEGON,MI,49444,US,231-798-8003,43.1493,-86.2017
96,HIGHPOINT SHOPPING CENTER,21061 HAGGERTY ROAD,NOVI,MI,48375,US,248-735-8180,42.4406,-83.4374
432,FOUNTAIN WALK,44225 12 MILE ROAD,NOVI,MI,48377,US,248-596-3400,42.4939,-83.4847
438,MERIDIAN MALL,"1982 W. GRANDRIVER AVENUE, SUITE 310",OKEMOS,MI,48864,US,517-853-0400,42.7258,-84.4179
1006,PORTAGE,6355 WESTNEDGE AVENUE,PORTAGE,MI,49002,US,269-329-1956,42.2247,-85.5868
607,FORT GRATIOT SHOPPING CENTER,4715 24TH AVENUE,PORT HURON,MI,48059,US,810-385-5273,43.0443,-82.4593
93,WINCHESTER CENTER,I290 S. ROCHESTER ROAD,ROCHESTER HILLS,MI,48307,US,248-608-9696,42.6624,-83.1363
1177,MACOMB MALL,32385 GRATIOT AVENUE,ROSEVILLE,MI,48066,US,586-279-1221,42.5353,-82.9154
94,WEST VALLEY SHOPPING CENTER,3343 TITTABAWASSEE ROAD,SAGINAW,MI,48604,US,989-793-3346,43.4774,-83.9821
1265,,13000 HALL ROAD,STERLING HEIGHTS,MI,48313,US,586-884-0200,42.624453,-82.9994
89,TAYLOR RETAIL CENTER,23349 EUREKA ROAD,TAYLOR,MI,48180,US,734-374-0429,42.1951,-83.2594
1268,OAKLAND MALL,562 W 14 MILE ROAD,TROY,MI,48083,US,248-581-8122,42.537516,-83.110415
4400,NORTH POINT CENTER,45230 NORTHPOINTE BLVD,UTICA,MI,48315,US,586-254-2653,42.62956,-82.998624
1319,CENTRAL LAKES CROSSING,13499 ELMWOOD DRIVE,BAXTER,MN,56425,US,(218) 297-0480,46.34749772,-94.24825483
265,BURNSVILLE CENTER,"901 COUNTY ROAD 42 WEST, B-200",BURNSVILLE,MN,55306,US,952-898-0743,44.7449,-93.289
619,RIVERDALE VILLAGE,12661 RIVERDALE BLVD.,COON RAPIDS,MN,55448,US,763-323-8611,45.2016,-93.3488
1017,MILLER HILL MALL,1600 MILLER TRUNK HIGHWAY,DULUTH,MN,55811,US,218-727-2078,46.803644,-92.158382
299,FOUNTAINS OF ARBOR LAKES,11361 FOUNTAINS DRIVE,MAPLE GROVE,MN,55369,US,763-315-5377,45.0901,-93.4249
409,WEST RIDGE MARKET,11260 WAYZATA BLVD,MINNETONKA,MN,55305,US,952-525-0200,44.9736,-93.4239
411,RICHFIELD,1700 W 78TH STREET,RICHFIELD,MN,55423,US,612-869-0200,44.8633,-93.3013
393,CROSSROADS MALL,1645 COUNTY ROAD B2 W,ROSEVILLE,MN,55113,US,651-633-7242,45.0163,-93.169
1296,MARKETPLACE SHOPPING CENTER,40 2ND STREET S,WAITE PARK,MN,56387,US,320-227-6366,45.548382,-94.214595
407,TAMARACK VILLAGE,8292 TAMARACK VILLAGE,WOODBURY,MN,55125,US,651-731-0200,44.942,-92.9407
332,CHESTERFIELD COMMONS,64 THF BLVD.,CHESTERFIELD,MO,63005,US,636-536-3718,38.6663,-90.5879
783,STADIUM SHOPPES,227 N. STADIUM,COLUMBIA,MO,65203,US,573-447-1001,38.9607,-92.3746
452,WEST COUNTY CENTER,200 WEST COUNTY CENTER,DES PERES,MO,63131,US,314-649-1400,38.5999,-90.4469
1264,INDEPENDENCE CENTER,18801 E. 39TH STREET,INDEPENDENCE,MO,64057,US,(816) 321-7003,39.045415,-94.359249
1077,STONERIDGE VILLAGE,739 STONERIDGE PARKWAY,JEFFERSON CITY,MO,65109,US,573-556-5602,38.5793,-92.2219
118,ZONA ROSA,8665 NW PRAIRIE VIEW ROAD,KANSAS CITY,MO,64153,US,816-436-3524,39.2514,-94.661
1301,SUMMIT FAIR,840 NW BLUE PARKWAY,LEES SUMMIT,MO,64086,US,417-295-3033,38.928187,-94.402192
635,LIBERTY TRIANGLE,1890 COLLEGE STREET,LIBERTY,MO,64068,US,816-407-1111,39.2478,-94.4485
1134,LAKEVIEW POINTE,4635 OSAGE BEACH PARKWAY,OSAGE BEACH,MO,65065,US,573-302-7470,38.1450581462531,-92.6312498248565
1086,SOUTH COUNTY MALL,590 SOUTH COUNTY CENTER WAY,SOUTH COUNTY,MO,63129,US,314-416-1905,38.504522,-90.334807
1029,COOK CROSSING,4204 NORTH BELT HIGHWAY,ST. JOSEPH,MO,64506,US,816-390-8088,39.8079,-94.8169
348,MID RIVERS MALL,1600 MID RIVERS MALL,ST. PETERS,MO,63376,US,636-278-5050,38.7964,-90.6147
1178,PHOENIX CENTER II,3162 PHOENIX CENTER DRIVE,WASHINGTON,MO,63090,US,636-266-3006,38.534383,-90.980166
